Depth,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TEMP,TENS,TVD,V_mud
316.23,8.5,11.8407,2.2448,133.8,113.4917,0.349195,3.019,26.6893,22.4779,16.6761,-305.9292,29.0584,629.5411,316.1745225,0.972576364
316.3824,8.5,11.9333,2.245,134.1105,113.1884,0.348821,3.0465,27.7723,23.5578,16.0526,-306.0062,29.0604,629.569,316.3266552,0.967061818
316.5348,8.5,12.1219,2.255,134.4141,112.6471,0.340087,3.0648,28.843,24.6346,15.302,-305.9659,29.0623,629.1608,316.4787861,0.95722
316.6872,8.5,12.3916,2.2611,134.6277,113.8388,0.328997,3.0504,28.9419,24.8805,14.5104,-305.7849,29.0643,628.587,316.6309152,0.978887273
316.8396,8.5,12.6407,2.255,134.6723,118.0209,0.322432,3.0391,28.187,24.4505,13.7314,-305.5287,29.0662,630.4059,316.7830426,1
316.992,8.5,12.7843,2.2452,134.6109,124.4989,0.325126,3.048,26.8729,23.6343,13.0399,-305.3627,29.0682,632.7957,316.9351681,1
317.1444,8.5,12.8815,2.2373,134.6914,128.4055,0.328457,3.0403,25.9435,23.1467,12.6081,-305.321,29.0701,631.3045,317.0872918,1
317.2968,8.5,12.9964,2.2333,134.7895,127.016,0.323632,3.0129,25.4016,22.8698,12.2868,-305.3408,29.0721,629.0684,317.2394138,1
317.4492,8.5,13.1126,2.2351,134.8195,124.0706,0.317371,2.9947,24.6366,22.3231,11.9968,-305.36,29.074,630.7106,317.3915339,1
317.6016,8.5,13.2117,2.2389,134.8851,123.9445,0.323483,2.9953,25.1518,23.0213,12.2291,-305.334,29.076,635.2941,317.5436522,1
317.754,8.5,13.2834,2.2399,135.2952,122.9696,0.32784,3.0011,26.9392,24.9252,13.0509,-305.2974,29.0779,638.5125,317.6957686,1
317.9064,8.5,13.3438,2.2388,135.6869,120.4279,0.312183,2.9989,26.8053,24.9109,13.8857,-305.3424,29.0799,638.0452,317.8478832,1
318.0588,8.5,13.3249,2.2355,135.3279,121.9141,0.295937,2.9917,25.0509,23.193,14.8212,-305.4618,29.0819,636.3132,317.999996,1
318.2112,8.5,12.9457,2.2323,134.4067,123.9466,0.301453,2.9839,24.1762,22.2024,16.8498,-305.6047,29.0838,633.5641,318.152107,1
318.3636,8.5,12.2106,2.2319,133.0879,123.2358,0.318066,2.9657,25.2842,22.9679,20.6089,-305.7648,29.0858,632.3499,318.3042161,1
318.516,8.5,11.7435,2.2369,131.3477,123.6966,0.324629,2.9456,27.8458,24.8129,24.5315,-305.9435,29.0877,633.7373,318.4563233,1
318.6684,8.5,11.6446,2.2429,130.1499,123.3886,0.323781,2.9376,30.0052,26.0561,26.0961,-306.1497,29.0897,635.2086,318.6084287,1
318.8208,8.5,11.6692,2.2438,129.7133,121.17,0.314274,2.9448,30.0024,25.5916,25.6799,-306.2993,29.0916,635.1988,318.7605322,1
318.9732,8.5,11.6837,2.2416,127.9991,118.4179,0.297926,2.9634,27.8384,23.6079,25.3883,-306.2716,29.0936,635.1046,318.9126339,1
319.1256,8.5,11.6199,2.2406,121.6327,117.1698,0.29941,2.9839,25.9278,21.9706,26.5849,-306.167,29.0955,635.8814,319.0647337,1
319.278,8.5,11.4313,2.2385,110.2179,121.0583,0.317987,3.0055,26.7952,22.6885,30.0396,-306.1407,29.0975,635.7844,319.2168315,1
319.4304,8.5,11.1651,2.2378,98.5789,125.4561,0.32663,3.0003,30.1838,25.5705,35.0486,-306.2594,29.0994,637.1942,319.3689275,1
319.5828,8.5,10.9796,2.2524,93.6118,122.4128,0.322654,2.978,32.9685,27.9744,37.6925,-306.4546,29.1014,641.0434,319.5210216,1
319.7352,8.5,10.9339,2.2747,96.3821,121.0131,0.328959,2.9797,32.4169,27.5535,34.2589,-306.6042,29.1033,643.0233,319.6731138,1
319.8876,8.5,10.9699,2.2798,102.31,126.6185,0.340592,2.9991,30.3784,25.8609,27.8922,-306.7124,29.1053,640.9154,319.8252041,1
320.04,8.5,10.9762,2.2615,110.3519,131.2139,0.339275,3.0097,29.1264,24.7902,23.6151,-306.8779,29.1072,638.5079,319.9772925,1
320.1924,8.5,10.8775,2.2492,117.1756,127.5698,0.326048,3.018,28.329,24.0413,21.3644,-307.0797,29.1092,638.5186,320.1293789,1
320.3448,8.5,10.746,2.2487,124.4561,119.4914,0.318642,3.0192,27.2131,22.9961,19.2867,-307.1323,29.1111,637.132,320.2814634,1
320.4972,8.5,10.6765,2.2395,134.0216,115.8226,0.326518,3.0079,25.6331,21.609,16.7933,-306.9319,29.1131,634.8771,320.433546,1
320.6496,8.5,10.6505,2.2291,140.9148,119.6619,0.342517,2.9955,24.4356,20.6443,14.7353,-306.7082,29.115,635.9016,320.5856267,1
320.802,8.5,10.6196,2.2305,142.3364,123.4683,0.356259,2.9913,24.5053,20.8043,13.8736,-306.5006,29.117,638.4048,320.7377054,1
320.9544,8.5,10.5839,2.2379,139.09,121.2113,0.362433,2.996,25.4535,21.6997,13.8311,-306.2776,29.1189,639.1921,320.8897822,1
321.1068,8.5,10.5689,2.2436,135.6669,119.2468,0.354208,2.9966,27.0785,23.1268,13.9718,-306.0865,29.1209,640.1212,321.041857,1
321.2592,8.5,10.5778,2.2425,134.5526,119.7264,0.348055,2.9693,29.2311,24.9528,14.0482,-305.9164,29.1228,639.9678,321.1939298,1
321.4116,8.5,10.5995,2.2407,134.6127,120.0707,0.35312,2.9309,30.3842,25.9141,13.8603,-305.6868,29.1248,639.4852,321.3460007,1
321.564,8.5,10.6254,2.2394,134.6414,121.7542,0.355502,2.923,29.6151,25.2491,13.4584,-305.6076,29.1268,640.3234,321.4980696,1
321.7164,8.5,10.6503,2.2388,134.4917,121.8673,0.352476,2.9396,28.2437,24.0476,13.1923,-305.8164,29.1287,641.3681,321.6501365,1
321.8688,8.5,10.6748,2.2409,134.3055,118.9554,0.3512,2.9574,27.7757,23.5663,13.2123,-306.127,29.1307,639.7496,321.8022014,1
322.0212,8.5,10.7055,2.2426,134.2378,116.6094,0.348026,2.9605,28.0948,23.7314,13.3215,-306.3245,29.1326,638.3673,321.9542644,1
322.1736,8.5,10.7495,2.2395,134.3105,120.0032,0.350712,2.9683,28.3098,23.8267,13.3835,-306.4362,29.1346,640.1566,322.1063253,1
322.326,8.5,10.7982,2.2333,134.4018,125.8633,0.365909,2.9839,27.7464,23.3389,13.3162,-306.4837,29.1365,642.6974,322.2583842,1
322.4784,8.5,10.8358,2.2312,134.3307,125.5185,0.379838,2.9946,26.605,22.4373,12.9787,-306.4049,29.1385,642.6597,322.4104408,1
322.6308,8.5,10.867,2.2319,134.1098,120.9447,0.384185,2.9757,26.1009,22.0934,12.7404,-306.3246,29.1404,642.9288,322.5624952,1
322.7832,8.5,10.9115,2.2296,133.9404,120.2545,0.381955,2.9272,26.7237,22.6792,12.7701,-306.2976,29.1424,643.5244,322.7145474,1
322.9356,8.5,10.9825,2.2263,133.9313,119.3202,0.376489,2.9137,27.5197,23.3731,12.7857,-306.2474,29.1443,642.8451,322.8665973,1
323.088,8.5,11.0717,2.2296,134.0997,115.8786,0.380611,2.9344,27.7109,23.5474,12.9088,-306.2368,29.1463,639.8499,323.0186449,1
323.2404,8.5,11.189,2.2334,134.3907,114.3409,0.389648,2.949,27.2201,23.2065,13.4098,-306.256,29.1482,637.6826,323.1706903,0.988016364
323.3928,8.5,11.345,2.2316,134.6185,111.6091,0.381353,2.9304,27.015,23.1291,14.198,-306.2281,29.1502,637.8918,323.3227334,0.938347273
323.5452,8.5,11.5244,2.227,134.7188,110.6313,0.378567,2.889,27.0739,23.2451,15.0231,-306.3127,29.1521,637.7733,323.4747742,0.920569091
323.6976,8.5,11.6372,2.2229,134.7525,111.3636,0.398589,2.8849,26.4024,22.7431,16.0114,-306.5307,29.1541,636.2718,323.6268128,0.933883636
323.85,8.5,11.6651,2.2227,134.6682,113.9126,0.406031,2.9228,26.0561,22.5397,17.3532,-306.6064,29.156,633.4453,323.778849,0.980229091
324.0024,8.5,11.7185,2.2226,134.3904,118.3791,0.38858,2.9531,27.1422,23.5474,18.0762,-306.4801,29.158,630.8525,323.9308829,1
324.1548,8.5,11.8519,2.2234,133.9006,120.1145,0.367663,2.983,28.1619,24.4932,17.8863,-306.3676,29.1599,629.985,324.0829145,1
324.3072,8.5,12.0038,2.2327,133.1941,120.5087,0.370418,2.9963,28.1154,24.5435,17.5618,-306.3904,29.1619,631.2932,324.2349438,1
324.4596,8.5,12.1069,2.2416,131.9203,123.068,0.381677,2.9974,27.6353,24.2145,17.6564,-306.3874,29.1638,633.717,324.3869708,1
324.612,8.5,12.1329,2.2392,129.7843,124.5244,0.376259,2.982,26.9318,23.6624,18.065,-306.2151,29.1658,635.947,324.5389955,1
324.7644,8.5,12.0954,2.2373,127.808,123.4262,0.370076,2.977,26.3113,23.1416,18.6558,-305.8956,29.1677,635.7516,324.6910178,1
324.9168,8.5,12.0217,2.2443,127.3373,121.1666,0.373515,3.0232,26.5944,23.3797,19.6945,-305.5114,29.1697,636.2476,324.8430377,1
325.0692,8.5,11.9102,2.2527,128.6529,120.7409,0.377504,3.0838,27.5026,24.1515,21.184,-305.1483,29.1716,640.785,324.9950553,1
325.2216,8.5,11.7803,2.2634,131.1368,127.1584,0.372381,3.1217,27.7809,24.3734,22.442,-304.9724,29.1736,642.2053,325.1470705,1
325.374,8.5,11.7156,2.2757,133.3361,131.0414,0.360731,3.1326,27.4425,24.0418,22.9889,-304.9135,29.1755,638.792,325.2990834,1
325.5264,8.5,11.7184,2.2751,134.3774,125.3048,0.349647,3.1031,27.4428,23.9726,22.9882,-304.9008,29.1775,635.2988,325.4510939,1
325.6788,8.5,11.6951,2.264,134.7164,120.8756,0.351319,3.0654,27.7569,24.1623,22.9594,-305.0686,29.1794,634.5441,325.603102,1
325.8312,8.5,11.642,2.2581,134.9449,126.4646,0.358388,3.0585,27.6353,23.9742,23.069,-305.2709,29.1814,636.9796,325.7551077,1
325.9836,8.5,11.6143,2.2596,135.1888,132.6279,0.356855,3.0806,26.513,22.9338,22.8588,-305.3664,29.1833,639.6387,325.907111,1
326.136,8.5,11.6278,2.2629,135.2689,130.1614,0.355679,3.1241,25.5027,22.0331,22.309,-305.4677,29.1853,641.2522,326.0591119,1
326.2884,8.5,11.6749,2.2664,135.2144,126.873,0.359814,3.1481,25.9549,22.4614,21.9719,-305.517,29.1872,641.5283,326.2111104,1
326.4408,8.5,11.7476,2.2696,135.0777,125.8671,0.359979,3.1228,27.3397,23.7496,21.9719,-305.3964,29.1892,639.8911,326.3631065,1
326.5932,8.5,11.8226,2.2677,134.9178,122.7376,0.348485,3.0791,28.3989,24.7666,21.9144,-305.1922,29.1911,639.2892,326.5151002,1
326.7456,8.5,11.8733,2.2614,134.8763,124.6654,0.342458,3.0827,29.1329,25.48,21.732,-305.0816,29.1931,643.0302,326.6670914,1
326.898,8.5,11.8941,2.2571,134.9529,129.7807,0.340598,3.116,29.385,25.7323,21.4048,-304.8909,29.1951,651.5737,326.8190802,1
327.0504,8.5,11.9121,2.2594,134.9687,132.8782,0.323907,3.1316,28.9193,25.3011,20.7733,-304.5251,29.197,657.2177,326.9710665,1
327.2028,8.5,11.95,2.2595,134.8438,130.3394,0.311266,3.1136,28.0246,24.4473,19.8733,-304.2863,29.199,653.1246,327.1230504,1
327.3552,8.5,11.9839,2.2537,134.5711,126.2468,0.323643,3.0861,26.5899,23.1314,18.8267,-304.3028,29.2009,646.4517,327.2750318,1
327.5076,8.5,12.0072,2.2495,134.2206,122.9854,0.334783,3.0624,25.7866,22.4194,18.0039,-304.2676,29.2029,642.2435,327.4270107,1
327.66,8.5,12.0693,2.2477,133.9399,121.8193,0.337442,3.0321,26.4599,23.0744,17.4846,-304.0957,29.2048,638.901,327.5789872,1
327.8124,8.5,12.1444,2.2524,133.7164,124.8339,0.33134,3.0044,28.0063,24.5849,17.0448,-304.1252,29.2068,637.476,327.7309611,1
327.9648,8.5,12.2253,2.259,133.4928,128.8002,0.331272,2.9971,29.3409,25.9647,16.7027,-304.3336,29.2087,637.5485,327.8829326,1
328.1172,8.5,12.3535,2.2584,133.2879,126.455,0.354732,2.973,29.897,26.6206,16.5006,-304.3693,29.2107,638.8632,328.0349016,1
328.2696,8.5,12.4851,2.2503,133.1423,124.5503,0.383065,2.9478,29.6483,26.4784,16.5885,-304.2063,29.2126,641.6507,328.186868,1
328.422,8.5,12.527,2.246,133.0565,129.5008,0.388684,2.9566,29.0278,25.9251,17.4838,-304.0484,29.2146,643.5276,328.338832,1
328.5744,8.5,12.3005,2.2497,132.9695,132.9138,0.375031,2.9789,28.4322,25.3172,19.5548,-303.8054,29.2165,643.3291,328.4907934,1
328.7268,8.5,11.7981,2.2532,132.9095,125.4911,0.354929,2.9922,27.2952,24.1852,22.3191,-303.5354,29.2185,643.3205,328.6427523,1
328.8792,8.5,11.4494,2.2504,132.9663,119.7441,0.334113,3.0004,26.0621,22.9223,24.3222,-303.4718,29.2204,641.8252,328.7947087,1
329.0316,8.5,11.3636,2.2505,133.1344,117.9183,0.320021,3.0042,26.4815,23.0652,24.7176,-303.4508,29.2224,638.8342,328.9466625,1
329.184,8.5,11.3728,2.256,133.3463,114.005,0.31503,3.0001,27.9446,24.201,24.921,-303.3349,29.2243,639.3154,329.0986138,0.981909091
329.3364,8.5,11.3831,2.2604,133.5575,114.6318,0.309898,2.9851,28.504,24.68,26.033,-303.3548,29.2263,641.9306,329.2505625,0.993305455
329.4888,8.5,11.3547,2.261,133.7873,119.1534,0.306275,3.0043,28.6112,24.8099,27.2389,-303.3537,29.2282,643.7796,329.4025087,1
329.6412,8.5,11.2888,2.2604,134.1239,121.3982,0.317909,3.0486,28.6428,24.8592,27.6223,-303.2847,29.2302,644.0217,329.5544523,1
329.7936,8.5,11.2138,2.2607,134.4817,120.1216,0.338899,3.0686,28.0865,24.368,26.9789,-303.3633,29.2321,642.9395,329.7063933,1
329.946,8.5,11.1455,2.261,134.6425,119.2209,0.36434,3.0803,27.6996,23.9733,26.0465,-303.5473,29.2341,642.9435,329.8583317,1
330.0984,8.5,11.0899,2.2591,134.5524,123.6329,0.387914,3.093,27.8188,23.9949,25.2222,-303.6663,29.236,642.7599,330.0102675,1
330.2508,8.5,11.0444,2.2576,134.1092,128.544,0.387401,3.0814,27.9033,23.9958,24.2535,-303.7862,29.238,639.963,330.1622007,1
330.4032,8.5,11.0065,2.2605,132.9654,128.7784,0.377966,3.0552,28.0814,24.0824,23.3714,-303.9136,29.2399,638.7719,330.3141313,1
330.5556,8.5,10.9661,2.2586,131.3922,123.2779,0.375051,3.0368,28.0661,24.0261,22.5816,-303.8707,29.2419,640.3884,330.4660593,1
330.708,8.5,10.9195,2.2558,130.2793,118.1625,0.369244,3.0404,27.4683,23.5139,21.5983,-303.6626,29.2438,640.9275,330.6179847,1
330.8604,8.5,10.8927,2.26,129.99,116.8507,0.355339,3.0557,27.3844,23.4555,20.7324,-303.4036,29.2458,638.825,330.7699074,1
331.0128,8.5,10.8759,2.2629,131.0369,116.7029,0.345862,3.0569,27.8839,23.8883,19.9989,-303.1377,29.2477,637.524,330.9218275,1
331.1652,8.5,10.8665,2.2673,133.0118,115.8572,0.350588,3.0499,27.8798,23.8974,19.0732,-302.896,29.2497,638.5419,331.073745,1
331.3176,8.5,10.871,2.2694,134.103,115.5187,0.354502,3.0505,27.7817,23.8074,18.1253,-302.705,29.2516,639.2433,331.2256598,1
331.47,8.5,10.8827,2.2658,134.1226,117.9986,0.35635,3.0758,28.1187,24.0676,17.507,-302.6169,29.2536,639.7834,331.3775719,1
331.6224,8.5,10.9,2.2668,133.9372,119.8848,0.376298,3.0932,28.5306,24.4003,17.0612,-302.6129,29.2555,641.0956,331.5294814,1
331.7748,8.5,10.9147,2.2729,133.8674,121.2417,0.37598,3.0791,28.3394,24.2209,16.3486,-302.6664,29.2575,641.2694,331.6813882,1
331.9272,8.5,10.9299,2.2733,133.8838,122.2801,0.353501,3.056,27.3689,23.3692,15.6084,-302.7578,29.2594,640.5842,331.8332923,1
332.0796,8.5,10.9413,2.27,133.9155,116.4928,0.345793,3.0401,26.9541,22.9881,15.4869,-302.761,29.2614,640.6854,331.9851937,1
332.232,8.5,10.9594,2.2672,133.9024,109.5059,0.355302,3.0353,27.4678,23.4444,16.0487,-302.5239,29.2633,643.0565,332.1370925,0.900107273
332.3844,8.5,11.0087,2.2617,133.9472,111.329,0.372914,3.0208,28.3659,24.2741,16.774,-302.1146,29.2653,647.4418,332.2889886,0.933254545
332.5368,8.5,11.0778,2.2542,134.0576,116.5252,0.386469,2.9948,29.014,24.8681,17.1216,-301.735,29.2672,648.6788,332.4408822,1
332.6892,8.5,11.1489,2.2502,134.1363,119.6284,0.385547,2.9783,28.3501,24.3251,16.9805,-301.5263,29.2692,645.1575,332.5927733,1
332.8416,8.5,11.21,2.2501,134.1754,119.0095,0.365467,2.9809,27.0022,23.2042,16.8507,-301.3736,29.2711,641.9233,332.744662,1
332.994,8.5,11.255,2.2489,134.1611,118.157,0.355641,2.9957,26.7902,23.0368,17.309,-301.2548,29.2731,642.7131,332.8965483,1
333.1464,8.5,11.2958,2.2457,134.1429,119.001,0.361614,3.0161,27.2194,23.3988,18.0045,-301.1669,29.275,645.1321,333.0484321,1
333.2988,8.5,11.3321,2.246,134.0961,116.9286,0.3693,3.0177,27.1272,23.3152,18.29,-301.0905,29.277,645.9692,333.2003134,1
333.4512,8.5,11.3501,2.2453,133.9196,112.8566,0.368689,3.0047,26.5543,22.8363,18.6812,-301.0565,29.2789,645.5827,333.3521923,0.961029091
333.6036,8.5,11.3554,2.2471,133.5932,112.7762,0.371179,3.0077,26.3985,22.7247,19.8845,-301.1042,29.2809,646.6518,333.5040687,0.959567273
333.756,8.5,11.3912,2.2531,133.2338,118.8965,0.366813,3.0216,27.0308,23.2827,21.0584,-301.187,29.2828,647.3585,333.6559425,1
333.9084,8.5,11.4913,2.2585,133.0243,123.1926,0.342722,3.0263,27.7916,23.9397,21.3379,-301.3643,29.2848,644.8544,333.8078139,1
334.0608,8.5,11.6019,2.2569,132.8835,122.6034,0.318364,3.0235,28.3629,24.4251,21.0747,-301.6432,29.2867,642.6874,333.9596828,1
334.2132,8.5,11.6338,2.248,132.8287,120.4137,0.319933,3.0279,28.8449,24.8398,20.8527,-301.8203,29.2887,643.5294,334.1115492,1
334.3656,8.5,11.6393,2.2426,132.8939,118.3397,0.335415,3.0032,29.0977,25.0599,20.7098,-301.877,29.2906,645.608,334.2634131,1
334.518,8.5,11.7016,2.2513,132.9081,117.7692,0.342573,2.9582,29.1081,25.0524,20.4273,-301.8522,29.2926,645.7001,334.4152745,1
334.6704,8.5,11.7947,2.265,132.9214,119.7101,0.348622,2.9514,29.4129,25.2949,20.2091,-301.6335,29.2945,644.0172,334.5671333,1
334.8228,8.5,11.8725,2.2713,133.063,119.3473,0.356249,2.9779,29.9178,25.7333,20.3627,-301.2863,29.2965,642.4688,334.7189897,1
334.9752,8.5,11.8939,2.2718,133.1582,116.9209,0.35242,3.0141,29.7913,25.6447,20.8931,-300.9558,29.2984,640.3807,334.8708435,1
335.1276,8.5,11.837,2.2736,133.0959,114.7801,0.337578,3.0492,29.0856,25.04,21.8674,-300.7432,29.3004,640.3527,335.0226947,0.996001818
335.28,8.5,11.7098,2.2759,133.0095,111.9359,0.327855,3.0699,28.5724,24.5706,23.4169,-300.5527,29.3023,646.187,335.1745434,0.944289091
335.4324,8.5,11.527,2.2705,132.9426,112.2457,0.333347,3.0931,28.823,24.7212,25.346,-300.3522,29.3043,650.7636,335.3263896,0.949921818
335.5848,8.5,11.3138,2.2673,132.8614,111.4513,0.348959,3.1018,29.47,25.1879,27.035,-300.212,29.3062,649.0609,335.4782332,0.935478182
335.7372,8.5,11.2215,2.2725,132.9415,109.5849,0.360619,3.0645,29.5862,25.1903,27.5539,-300.1464,29.3081,646.2097,335.6300742,0.901543636
335.8896,8.5,11.2549,2.2805,133.1915,114.1919,0.354872,3.0331,29.3364,24.8595,26.4959,-300.1338,29.3101,645.9164,335.7819127,0.985307273
336.042,8.5,11.2677,2.2821,133.2167,123.3682,0.339637,3.0319,28.9873,24.4617,25.1079,-300.1141,29.312,644.8395,335.9337486,1
336.1944,8.5,11.2159,2.2796,132.9135,128.9725,0.325847,3.0321,28.7226,24.1804,24.6584,-300.032,29.314,643.1067,336.0855819,1
336.3468,8.5,11.1674,2.279,132.5786,123.7185,0.316035,3.0392,28.9377,24.3044,24.5807,-299.8699,29.316,642.3265,336.2374126,1
336.4992,8.5,11.1648,2.2756,132.4062,113.3847,0.312597,3.0571,29.7426,24.9035,24.1474,-299.6571,29.3179,642.0482,336.3892408,0.970630909
336.6516,8.5,11.2204,2.2747,132.4265,112.6389,0.333924,3.0728,30.4491,25.4384,23.2231,-299.3656,29.3198,644.4545,336.5410663,0.957070909
336.804,8.5,11.3298,2.28,132.385,120.7383,0.361206,3.0844,30.6365,25.5595,22.0124,-298.98,29.3218,650.4055,336.6928892,1
336.9564,8.5,11.4118,2.2855,132.0522,128.3217,0.365111,3.0874,30.572,25.4681,21.3326,-298.5928,29.3237,653.8823,336.8447096,1
337.1088,8.5,11.3251,2.2838,131.6086,132.6656,0.356531,3.0936,30.6572,25.4998,21.8355,-298.2282,29.3257,652.6517,336.9965273,1
337.2612,8.5,11.0876,2.2795,131.1633,130.888,0.350058,3.0915,30.9143,25.6675,22.967,-297.9041,29.3276,651.3959,337.1483424,1
337.4136,8.5,10.9244,2.2788,130.8168,126.8059,0.351519,3.0752,31.515,26.0436,22.9559,-297.7039,29.3296,651.1726,337.3001549,1
337.566,8.5,10.8332,2.2779,130.6877,124.8312,0.358586,3.0739,32.0224,26.2551,21.1893,-297.6781,29.3315,649.8947,337.4519647,1
337.7184,8.5,10.7107,2.2783,130.5468,122.0695,0.364127,3.0904,31.6529,25.7425,19.5615,-297.715,29.3335,649.3147,337.6037719,1
337.8708,8.5,10.6105,2.2835,130.2156,119.7764,0.366673,3.1002,31.1088,25.1145,19.0147,-297.6749,29.3354,650.18,337.7555764,1
338.0232,8.5,10.5814,2.2886,129.5351,116.9216,0.371066,3.0924,31.3888,25.156,18.6374,-297.5503,29.3374,651.597,337.9073783,1
338.1756,8.5,10.5795,2.2935,128.5838,116.5035,0.372773,3.0648,31.9188,25.4314,18.0753,-297.2991,29.3393,652.2423,338.0591776,1
338.328,8.5,10.5436,2.2978,127.9035,122.6942,0.362103,3.033,32.1123,25.5316,17.9681,-296.8366,29.3413,651.6479,338.2109742,1
338.4804,8.5,10.4471,2.2964,127.8577,127.3353,0.349696,3.0265,32.4287,25.8114,18.7116,-296.1723,29.3432,648.782,338.3627681,1
338.6328,8.5,10.3389,2.2906,128.422,129.2172,0.335025,3.0421,33.0171,26.3594,19.8111,-295.5355,29.3452,644.7853,338.5145593,1
338.7852,8.5,10.2521,2.2899,129.2858,129.4818,0.320409,3.0527,33.4448,26.8179,20.3911,-294.9915,29.3471,643.4798,338.6663479,1
338.9376,8.5,10.1906,2.2922,129.8527,124.5057,0.314747,3.013,33.7316,27.1235,20.2118,-294.4189,29.3491,645.461,338.8181337,1
339.09,8.5,10.1465,2.2892,129.9143,117.0068,0.316039,2.9761,33.81,27.2231,19.5818,-293.7531,29.351,648.6216,338.9699169,1
339.2424,8.5,10.0901,2.287,129.7644,114.6538,0.324932,2.9871,33.5481,27.0635,18.7287,-293.0127,29.353,652.1514,339.1216974,0.993705455
339.3948,8.5,10.025,2.2867,129.7008,114.1605,0.331785,3.0035,32.9479,26.6748,17.7473,-292.3767,29.3549,653.5188,339.2734752,0.984736364
339.5472,8.5,9.9675,2.2825,129.7452,112.5263,0.335764,3.0022,32.4305,26.3779,16.7508,-291.9232,29.3569,653.8607,339.4252503,0.955023636
339.6996,8.5,9.9076,2.2741,129.6831,113.4617,0.34155,2.9948,32.2263,26.3791,15.8381,-291.6373,29.3588,652.3651,339.5770226,0.972030909
339.852,8.5,9.8492,2.2638,129.3527,116.5875,0.349817,2.9831,32.5748,26.9049,15.1047,-291.5025,29.3608,648.7331,339.7287923,1
340.0044,8.5,9.7983,2.2575,128.7537,120.8333,0.349854,2.9808,33.3507,27.8699,14.4826,-291.4555,29.3627,648.7422,339.8805592,1
340.1568,8.5,9.7484,2.2537,128.1076,123.2268,0.338389,2.9496,33.5664,28.528,13.8627,-291.304,29.3647,650.2133,340.0323234,1
340.3092,8.5,9.6936,2.2518,127.6321,123.3848,0.323821,2.9029,33.2093,28.8602,13.3493,-290.9988,29.3666,649.288,340.1840848,1
340.4616,8.5,9.6347,2.2527,127.3534,122.9447,0.315836,2.8793,33.1596,29.4176,13.0656,-290.5654,29.3686,648.9383,340.3358435,1
340.614,8.5,9.5799,2.2544,127.2579,123.5552,0.317178,2.8632,33.5282,30.1145,12.9341,-290.0344,29.3705,648.8121,340.4875995,1
340.7664,8.5,9.5415,2.2585,127.1812,125.3436,0.323328,2.8502,33.5472,30.2457,12.9254,-289.3633,29.3725,647.0527,340.6393526,1
340.9188,8.5,9.5152,2.2629,126.9558,124.6473,0.332104,2.8582,33.1191,29.7962,13.2591,-288.5266,29.3744,648.1824,340.7911031,1
341.0712,8.5,9.4837,2.2679,125.963,118.6229,0.347316,2.8911,32.8098,29.3292,13.9961,-287.5945,29.3763,652.1812,340.9428507,1
341.2236,8.5,9.431,2.2794,122.7601,109.4455,0.357994,2.9739,32.6477,28.9073,14.8163,-286.554,29.3783,652.7584,341.0945956,0.899009091
341.376,8.5,9.3363,2.3072,116.6281,97.9991,0.349267,3.1613,33.8294,29.4591,15.7861,-285.4733,29.3802,651.558,341.2463377,0.690892727
341.5284,8.5,9.1968,2.3725,107.9395,87.9027,0.31444,3.4749,45.6793,38.2235,19.1559,-284.5274,29.3822,651.2562,341.3980768,0.507321818
341.6808,8.5,9.0575,2.4622,97.801,80.7098,0.246066,3.8935,82.5648,65.4979,27.4238,-283.6557,29.3841,650.0109,341.5498127,0.376541818
341.8332,8.5,8.974,2.5256,88.2637,69.7327,0.169015,4.2676,134.1923,101.8541,37.129,-282.7232,29.3861,649.79,341.7015454,0.176958182
341.9856,8.5,8.9448,2.545,80.7322,57.2321,0.118348,4.4279,157.8454,116.2527,41.0419,-281.6682,29.388,649.4811,341.8532749,0
342.138,8.5,8.9651,2.5413,75.1009,50.1516,0.099784,4.428,135.8953,99.4059,37.8182,-280.649,29.39,648.6718,342.0050011,0
