,DEPTH,CEMENT_FLAG,GR,GR_SHAPE,NEUT,RESD,TVD,V_mud,DTC,BS,CALI,DENS,Zone,Thickness,Lithofacies,Facies_code
5602,1230.3252,-999,98.498,-999,0.2219,9.7607,1202.1932,0.4123,93.4963,12.25,13.2094,2.3638,-999,0,-999,-999
5603,1230.4776,-999,101.7164,-999,0.2125,9.6547,1202.3426,0.4416,93.8576,12.25,13.3859,2.3598,-999,0,-999,-999
5604,1230.63,-999,102.2701,-999,0.2098,9.6069,1202.4919,0.447,92.4779,12.25,13.4033,2.3669,-999,0,-999,-999
5605,1230.7824,-999,102.3646,-999,0.2083,9.5691,1202.6413,0.4484,90.7982,12.25,13.3932,2.3759,-999,0,-999,-999
5606,1230.9348,-999,102.4591,-999,0.2067,9.5312,1202.7907,0.4497,89.1185,12.25,13.3832,2.3849,-999,0,-999,-999
5607,1231.0872,-999,100.4969,-999,0.203,9.6467,1202.9401,0.4308,85.5878,12.25,13.3094,2.4016,-999,0,-999,-999
5608,1231.2396,-999,96.9968,-999,0.1977,9.8767,1203.0895,0.3965,80.6732,12.25,13.1879,2.4239,-999,0,-999,-999
5609,1231.392,-999,93.4968,-999,0.1923,10.1067,1203.239,0.3623,75.7586,12.25,13.0664,2.4463,-999,0,-999,-999
5610,1231.5444,-999,90.9587,-999,0.183,10.2572,1203.3884,0.3367,73.5167,12.25,13.0043,2.4684,-999,0,-999,-999
5611,1231.6968,-999,90.7607,-999,0.1639,10.2139,1203.5378,0.3318,77.7761,12.25,13.0866,2.4901,-999,0,-999,-999
5612,1231.8492,-999,90.5627,-999,0.1449,10.1707,1203.6872,0.327,82.0355,12.25,13.1689,2.5117,-999,0,-999,-999
5613,1232.0016,-999,90.3691,-999,0.1262,10.1263,1203.8366,0.3223,86.2747,12.25,13.2484,2.5326,-999,0,-999,-999
5614,1232.154,-999,90.5815,-999,0.1424,9.9688,1203.9861,0.3307,88.6093,12.25,13.0655,2.4831,-999,0,-999,-999
5615,1232.3064,-999,90.7939,-999,0.1585,9.8112,1204.1355,0.3391,90.9438,12.25,12.8827,2.4336,-999,0,-999,-999
5616,1232.4588,-999,91.0064,-999,0.1747,9.6536,1204.2849,0.3474,93.2784,12.25,12.6998,2.3841,-999,0,-999,-999
5617,1232.6112,-999,90.8126,-999,0.1846,9.6418,1204.4344,0.3434,93.6497,12.25,12.7561,2.3742,-999,0,-999,-999
5618,1232.7636,-999,90.4684,-999,0.1923,9.6839,1204.5838,0.3349,93.2937,12.25,12.9009,2.3789,-999,0,-999,-999
5619,1232.916,-999,90.1242,-999,0.1999,9.7261,1204.7333,0.3263,92.9377,12.25,13.0456,2.3837,-999,0,-999,-999
5620,1233.0684,-999,90.7616,-999,0.2041,9.7445,1204.8827,0.3299,92.5089,12.25,13.1478,2.3856,-999,0,-999,-999
5621,1233.2208,-999,92.6043,-999,0.204,9.7337,1205.0322,0.3485,91.9908,12.25,13.1976,2.384,-999,0,-999,-999
5622,1233.3732,-999,94.4471,-999,0.2039,9.7229,1205.1816,0.3671,91.4726,12.25,13.2475,2.3823,-999,0,-999,-999
5623,1233.5256,-999,96.3706,-999,0.2043,9.7092,1205.3311,0.3881,91.0613,12.25,13.2554,2.3817,-999,0,-999,-999
5624,1233.678,-999,98.6934,-999,0.2071,9.6814,1205.4805,0.4209,91.1791,12.25,13.0561,2.3863,-999,0,-999,-999
5625,1233.8304,-999,101.0162,-999,0.21,9.6536,1205.6299,0.4538,91.2969,12.25,12.8568,2.3909,-999,0,-999,-999
5626,1233.9828,-999,103.339,-999,0.2129,9.6258,1205.7794,0.4866,91.4147,12.25,12.6574,2.3956,-999,0,-999,-999
5627,1234.1352,-999,101.1089,-999,0.2107,9.7349,1205.9288,0.4554,91.8077,12.25,12.8418,2.3932,-999,0,-999,-999
5628,1234.2876,-999,98.2995,-999,0.2079,9.8614,1206.0783,0.4161,92.2357,12.25,13.0749,2.39,-999,0,-999,-999
5629,1234.44,-999,95.4901,-999,0.2052,9.9879,1206.2277,0.3768,92.6637,12.25,13.3081,2.3868,-999,0,-999,-999
5630,1234.5924,-999,94.215,-999,0.2037,10.1195,1206.3771,0.3589,92.5498,12.25,13.4193,2.3867,-999,0,-999,-999
5631,1234.7448,-999,93.9362,-999,0.203,10.2543,1206.5266,0.3548,92.084,12.25,13.4514,2.3885,-999,0,-999,-999
5632,1234.8972,-999,93.6573,-999,0.2024,10.3892,1206.676,0.3508,91.6182,12.25,13.4835,2.3904,-999,0,-999,-999
5633,1235.0496,-999,94.1747,-999,0.2044,10.4812,1206.8254,0.3545,91.3844,12.25,13.5411,2.3921,-999,0,-999,-999
5634,1235.202,-999,96.3424,-999,0.2119,10.4846,1206.9749,0.3744,91.6317,12.25,13.6516,2.3933,-999,0,-999,-999
5635,1235.3544,-999,98.51,-999,0.2194,10.488,1207.1243,0.3942,91.879,12.25,13.7621,2.3946,-999,0,-999,-999
5636,1235.5068,-999,100.5081,-999,0.2263,10.4866,1207.2737,0.4124,92.1094,12.25,13.8659,2.396,-999,0,-999,-999
5637,1235.6592,-999,98.877,-999,0.2215,10.3827,1207.4232,0.3962,91.9787,12.25,13.8262,2.4015,-999,0,-999,-999
5638,1235.8116,-999,97.246,-999,0.2167,10.2787,1207.5726,0.3799,91.848,12.25,13.7865,2.4069,-999,0,-999,-999
5639,1235.964,-999,95.6149,-999,0.2119,10.1748,1207.722,0.3636,91.7173,12.25,13.7468,2.4124,-999,0,-999,-999
5640,1236.1164,-999,94.5303,-999,0.2083,10.2423,1207.8714,0.3592,90.4436,12.25,13.5198,2.411,-999,0,-999,-999
5641,1236.2688,-999,93.6148,-999,0.205,10.3629,1208.0209,0.3585,88.8165,12.25,13.2348,2.4075,-999,0,-999,-999
5642,1236.4212,-999,92.6992,-999,0.2017,10.4835,1208.1703,0.3578,87.1893,12.25,12.9498,2.404,-999,0,-999,-999
5643,1236.5736,-999,90.7554,-999,0.197,10.6454,1208.3197,0.3379,87.1741,12.25,12.9123,2.4017,-999,0,-999,-999
5644,1236.726,-999,87.7108,-999,0.1908,10.8517,1208.4691,0.2975,88.8848,12.25,13.1398,2.4008,-999,0,-999,-999
5645,1236.8784,-999,84.6663,-999,0.1845,11.0579,1208.6185,0.2571,90.5956,12.25,13.3673,2.3998,-999,0,-999,-999
5646,1237.0308,-999,83.3312,-999,0.1814,11.1591,1208.7679,0.2375,92.2214,12.25,13.5268,2.3959,-999,0,-999,-999
5647,1237.1832,-999,88.7452,-999,0.1906,10.8455,1208.9174,0.3,93.5122,12.25,13.4183,2.3807,-999,0,-999,-999
5648,1237.3356,-999,94.1593,-999,0.1998,10.5318,1209.0668,0.3624,94.803,12.25,13.3097,2.3654,-999,0,-999,-999
5649,1237.488,-999,99.5734,-999,0.2091,10.2182,1209.2162,0.4249,96.0938,12.25,13.2011,2.3501,-999,0,-999,-999
5650,1237.6404,-999,100.0287,-999,0.2084,10.0016,1209.3656,0.433,95.5706,12.25,13.1131,2.3534,-999,0,-999,-999
5651,1237.7928,-999,100.0602,-999,0.2069,9.7934,1209.515,0.4364,94.8923,12.25,13.0267,2.3583,-999,0,-999,-999
5652,1237.9452,-999,100.0917,-999,0.2054,9.5851,1209.6644,0.4399,94.214,12.25,12.9404,2.3631,-999,0,-999,-999
5653,1238.0976,-999,99.4724,-999,0.2011,9.5187,1209.8138,0.4281,93.6807,12.25,13.0888,2.3689,-999,0,-999,-999
5654,1238.25,-999,98.4877,-999,0.1952,9.5319,1209.9632,0.4079,93.2289,12.25,13.3689,2.3753,-999,0,-999,-999
5655,1238.4024,-999,97.5031,-999,0.1893,9.5451,1210.1126,0.3876,92.777,12.25,13.649,2.3816,-999,0,-999,-999
5656,1238.5548,-999,96.8057,-999,0.1887,9.6112,1210.262,0.376,92.3407,12.25,13.762,2.3868,-999,0,-999,-999
5657,1238.7072,-999,96.6201,-999,0.1975,9.7715,1210.4114,0.38,91.9321,12.25,13.5771,2.3899,-999,0,-999,-999
5658,1238.8596,-999,96.4345,-999,0.2062,9.9319,1210.5608,0.384,91.5235,12.25,13.3923,2.393,-999,0,-999,-999
5659,1239.012,-999,96.461,-999,0.2137,10.0705,1210.7102,0.3891,91.1579,12.25,13.2439,2.3963,-999,0,-999,-999
5660,1239.1644,-999,98.9701,-999,0.2066,9.9554,1210.8596,0.407,91.2959,12.25,13.521,2.4029,-999,0,-999,-999
5661,1239.3168,-999,101.4791,-999,0.1996,9.8404,1211.009,0.425,91.434,12.25,13.7982,2.4095,-999,0,-999,-999
5662,1239.4692,-999,103.9882,-999,0.1925,9.7253,1211.1584,0.4429,91.572,12.25,14.0754,2.4161,-999,0,-999,-999
5663,1239.6216,-999,106.1161,-999,0.1957,9.6114,1211.3078,0.4612,91.7928,12.25,14.2083,2.4138,-999,0,-999,-999
5664,1239.774,-999,108.1475,-999,0.2014,9.4978,1211.4572,0.4795,92.0344,12.25,14.3047,2.4093,-999,0,-999,-999
5665,1239.9264,-999,110.1788,-999,0.2072,9.3841,1211.6066,0.4979,92.2761,12.25,14.4011,2.4047,-999,0,-999,-999
5666,1240.0788,-999,109.6131,3,0.214,9.3524,1211.756,0.493,92.3666,12.25,14.3665,2.4023,-999,0,-999,-999
5667,1240.2312,0,106.6216,3,0.2217,9.397,1211.9054,0.4663,92.3158,12.25,14.2094,2.4019,SR,10.0078,3,5
5668,1240.3836,0,103.6302,3,0.2295,9.4416,1212.0547,0.4396,92.265,12.25,14.0524,2.4016,SR,10.0078,3,5
5669,1240.536,0,102.6763,3,0.2337,9.4383,1212.2041,0.4317,92.4697,12.25,13.9822,2.4017,SR,10.0078,3,5
5670,1240.6884,0,108.3108,3,0.2264,9.2797,1212.3535,0.4843,93.5003,12.25,14.1929,2.4035,SR,10.0078,3,5
5671,1240.8408,0,113.9453,3,0.219,9.1211,1212.5029,0.537,94.5309,12.25,14.4037,2.4053,SR,10.0078,3,5
5672,1240.9932,0,119.5798,3,0.2117,8.9625,1212.6523,0.5896,95.5615,12.25,14.6144,2.4071,SR,10.0078,3,5
5673,1241.1456,0,117.8988,3,0.222,8.9937,1212.8016,0.5759,95.8082,12.25,14.5005,2.4026,SR,10.0078,3,5
5674,1241.298,0,115.8761,3,0.2331,9.0338,1212.951,0.559,96.0183,12.25,14.3715,2.3979,SR,10.0078,3,5
5675,1241.4504,0,113.8535,3,0.2442,9.0739,1213.1004,0.5422,96.2284,12.25,14.2424,2.3932,SR,10.0078,3,5
5676,1241.6028,0,111.9793,3,0.2378,9.3376,1213.2498,0.5222,95.9333,12.25,14.2498,2.3926,SR,10.0078,3,5
5677,1241.7552,0,110.1767,3,0.2228,9.7091,1213.3991,0.5006,95.3945,12.25,14.323,2.3941,SR,10.0078,3,5
5678,1241.9076,0,108.3742,3,0.2078,10.0807,1213.5485,0.4791,94.8557,12.25,14.3962,2.3956,SR,10.0078,3,5
5679,1242.06,0,107.3226,3,0.1956,10.2587,1213.6979,0.4655,94.2519,12.25,14.4718,2.3981,SR,10.0078,3,5
5680,1242.2124,0,107.4276,3,0.1876,10.1385,1213.8473,0.464,93.5481,12.25,14.5512,2.4021,SR,10.0078,3,5
5681,1242.3648,0,107.5325,3,0.1796,10.0184,1213.9966,0.4626,92.8442,12.25,14.6306,2.4061,SR,10.0078,3,5
5682,1242.5172,0,107.7896,3,0.1734,9.8765,1214.146,0.4635,92.2582,12.25,14.6886,2.4101,SR,10.0078,3,5
5683,1242.6696,0,109.242,3,0.1807,9.5631,1214.2954,0.4824,92.599,12.25,14.5788,2.414,SR,10.0078,3,5
5684,1242.822,0,110.6944,3,0.1881,9.2497,1214.4447,0.5013,92.9398,12.25,14.4689,2.418,SR,10.0078,3,5
5685,1242.9744,0,112.1469,3,0.1954,8.9363,1214.5941,0.5202,93.2806,12.25,14.3591,2.422,SR,10.0078,3,5
5686,1243.1268,0,113.4815,3,0.2117,8.8209,1214.7434,0.5323,94.1461,12.25,14.4157,2.4147,SR,10.0078,3,5
5687,1243.2792,0,114.7923,3,0.2298,8.7454,1214.8928,0.543,95.1174,12.25,14.506,2.4052,SR,10.0078,3,5
5688,1243.4316,0,116.1031,3,0.248,8.67,1215.0422,0.5537,96.0887,12.25,14.5962,2.3957,SR,10.0078,3,5
5689,1243.584,0,117.221,3,0.2494,8.6113,1215.1915,0.5655,96.3696,12.25,14.5971,2.3919,SR,10.0078,3,5
5690,1243.7364,0,118.1818,3,0.2372,8.5662,1215.3409,0.5782,96.0883,12.25,14.5252,2.3927,SR,10.0078,3,5
5691,1243.8888,0,119.1426,3,0.2249,8.5211,1215.4902,0.5908,95.8071,12.25,14.4533,2.3936,SR,10.0078,3,5
5692,1244.0412,0,120.1138,3,0.2159,8.4734,1215.6396,0.6025,95.6703,12.25,14.412,2.3945,SR,10.0078,3,5
5693,1244.1936,0,121.1129,3,0.2154,8.4189,1215.7889,0.6116,95.9237,12.25,14.4533,2.3959,SR,10.0078,3,5
5694,1244.346,0,122.112,3,0.2149,8.3643,1215.9383,0.6206,96.1771,12.25,14.4946,2.3972,SR,10.0078,3,5
5695,1244.4984,0,123.1111,3,0.2144,8.3098,1216.0877,0.6296,96.4305,12.25,14.5359,2.3985,SR,10.0078,3,5
5696,1244.6508,0,119.0352,3,0.2072,8.3152,1216.237,0.5836,95.9129,12.25,14.6324,2.4034,SR,10.0078,3,5
5697,1244.8032,0,114.9054,3,0.1999,8.3213,1216.3864,0.537,95.3871,12.25,14.7295,2.4083,SR,10.0078,3,5
5698,1244.9556,0,110.7755,3,0.1926,8.3274,1216.5358,0.4904,94.8613,12.25,14.8266,2.4131,SR,10.0078,3,5
5699,1245.108,0,110.6859,3,0.1975,8.2765,1216.6851,0.4933,94.9438,12.25,14.7137,2.4113,SR,10.0078,3,5
5700,1245.2604,0,112.2571,3,0.2073,8.2023,1216.8345,0.5165,95.2765,12.25,14.5144,2.4068,SR,10.0078,3,5
5701,1245.4128,0,113.8284,3,0.2172,8.1281,1216.9838,0.5397,95.6092,12.25,14.3151,2.4022,SR,10.0078,3,5
5702,1245.5652,0,115.6962,3,0.224,8.059,1217.1332,0.5603,96.0016,12.25,14.2854,2.3995,SR,10.0078,3,5
5703,1245.7176,0,117.9607,3,0.2268,7.9969,1217.2826,0.5772,96.4738,12.25,14.4825,2.3992,SR,10.0078,3,5
5704,1245.87,0,120.2251,3,0.2296,7.9348,1217.4319,0.5941,96.946,12.25,14.6795,2.399,SR,10.0078,3,5
5705,1246.0224,0,122.3849,3,0.2326,7.8758,1217.5813,0.6112,97.4054,12.25,14.8397,2.3988,SR,10.0078,3,5
5706,1246.1748,0,123.9372,3,0.2361,7.8346,1217.7307,0.6294,97.7908,12.25,14.7862,2.3989,SR,10.0078,3,5
5707,1246.3272,0,125.4895,3,0.2397,7.7933,1217.88,0.6476,98.1763,12.25,14.7327,2.399,SR,10.0078,3,5
5708,1246.4796,0,127.0418,3,0.2432,7.7521,1218.0294,0.6658,98.5617,12.25,14.6793,2.3991,SR,10.0078,3,5
5709,1246.632,0,123.3752,3,0.2383,7.7759,1218.1788,0.6302,98.2108,12.25,14.595,2.3991,SR,10.0078,3,5
5710,1246.7844,0,118.902,3,0.232,7.8097,1218.3281,0.5863,97.7461,12.25,14.506,2.399,SR,10.0078,3,5
5711,1246.9368,0,114.4288,3,0.2257,7.8436,1218.4775,0.5424,97.2814,12.25,14.417,2.399,SR,10.0078,3,5
5712,1247.0892,0,113.8248,3,0.2268,7.8786,1218.6269,0.5337,97.0055,12.25,14.4855,2.3996,SR,10.0078,3,5
5713,1247.2416,0,115.9623,3,0.2331,7.9145,1218.7763,0.5499,96.8634,12.25,14.6657,2.4006,SR,10.0078,3,5
5714,1247.394,0,118.0997,3,0.2395,7.9504,1218.9256,0.5661,96.7214,12.25,14.8458,2.4017,SR,10.0078,3,5
5715,1247.5464,0,119.7208,3,0.244,7.9617,1219.075,0.5803,96.6575,12.25,14.9282,2.4026,SR,10.0078,3,5
5716,1247.6988,0,120.1619,3,0.2444,7.9168,1219.2244,0.5899,96.7721,12.25,14.7872,2.4033,SR,10.0078,3,5
5717,1247.8512,0,120.6031,3,0.2447,7.8719,1219.3738,0.5994,96.8868,12.25,14.6462,2.4039,SR,10.0078,3,5
5718,1248.0036,0,120.9523,3,0.2448,7.8276,1219.5231,0.6078,97.0026,12.25,14.5089,2.4045,SR,10.0078,3,5
5719,1248.156,0,117.5006,3,0.2309,7.8064,1219.6725,0.571,97.1669,12.25,14.5249,2.4026,SR,10.0078,3,5
5720,1248.3084,0,114.049,3,0.2171,7.7853,1219.8219,0.5341,97.3312,12.25,14.541,2.4007,SR,10.0078,3,5
5721,1248.4608,0,110.5974,3,0.2033,7.7642,1219.9713,0.4973,97.4956,12.25,14.557,2.3987,SR,10.0078,3,5
5722,1248.6132,0,111.4609,3,0.1998,7.7212,1220.1206,0.5032,97.5373,12.25,14.6484,2.3995,SR,10.0078,3,5
5723,1248.7656,0,113.8186,3,0.1998,7.6707,1220.27,0.5241,97.5365,12.25,14.7658,2.4013,SR,10.0078,3,5
5724,1248.918,0,116.1763,3,0.1998,7.6202,1220.4194,0.5449,97.5358,12.25,14.8832,2.4031,SR,10.0078,3,5
5725,1249.0704,0,116.4357,3,0.2036,7.5818,1220.5688,0.549,97.6475,12.25,14.8411,2.4032,SR,10.0078,3,5
5726,1249.2228,0,114.2511,3,0.212,7.5573,1220.7181,0.5337,97.8904,12.25,14.613,2.4014,SR,10.0078,3,5
5727,1249.3752,0,112.0665,3,0.2204,7.5329,1220.8675,0.5183,98.1332,12.25,14.3849,2.3996,SR,10.0078,3,5
5728,1249.5276,0,110.5462,3,0.2262,7.5155,1221.0169,0.508,98.3165,12.25,14.2165,2.3984,SR,10.0078,3,5
5729,1249.68,0,112.0293,3,0.2202,7.5304,1221.1663,0.5202,98.2307,12.25,14.3181,2.4001,SR,10.0078,3,5
5730,1249.8324,0,113.5125,3,0.2142,7.5452,1221.3157,0.5324,98.145,12.25,14.4198,2.4017,SR,10.0078,3,5
5731,1249.9848,0,114.9957,3,0.2082,7.5601,1221.4651,0.5447,98.0592,12.25,14.5214,2.4034,SR,10.0078,3,5
5732,1250.1372,0,115.2423,3,0.2105,7.5296,1221.6144,0.5474,97.8667,12.25,14.5194,2.4028,SR,10.0078,3,5
5733,1250.2896,0,115.3519,3,0.2137,7.4941,1221.7638,0.549,97.6624,12.25,14.5058,2.4019,SR,10.0078,3,5
5734,1250.442,0,115.4616,3,0.2169,7.4586,1221.9132,0.5506,97.4581,12.25,14.4923,2.401,SR,10.0078,3,5
5735,1250.5944,0,117.3498,2,0.2209,7.4312,1222.0626,0.5729,97.3132,12.25,14.4307,2.3983,UN,9.1103,3,5
5736,1250.7468,0,120.3309,2,0.2254,7.4088,1222.212,0.6077,97.2047,12.25,14.3395,2.3944,UN,9.1103,3,5
5737,1250.8992,0,123.312,2,0.2299,7.3864,1222.3614,0.6426,97.0962,12.25,14.2483,2.3906,UN,9.1103,3,5
5738,1251.0516,0,124.5626,2,0.2284,7.4086,1222.5108,0.6553,96.6116,12.25,14.2677,2.39,UN,9.1103,3,5
5739,1251.204,0,122.4328,2,0.2153,7.5181,1222.6601,0.6244,95.3923,12.25,14.5032,2.3957,UN,9.1103,3,5
5740,1251.3564,0,120.3031,2,0.2021,7.6275,1222.8095,0.5935,94.1729,12.25,14.7387,2.4014,UN,9.1103,3,5
5741,1251.5088,0,118.2262,2,0.1898,7.7293,1222.9589,0.564,93.0709,12.25,14.9505,2.407,UN,9.1103,3,5
5742,1251.6612,0,117.0125,2,0.1918,7.7073,1223.1083,0.5572,93.883,12.25,14.7763,2.4089,UN,9.1103,3,5
5743,1251.8136,0,115.7989,2,0.1938,7.6852,1223.2577,0.5504,94.6951,12.25,14.6021,2.4109,UN,9.1103,3,5
5744,1251.966,0,114.5852,2,0.1958,7.6631,1223.4071,0.5435,95.5072,12.25,14.4279,2.4129,UN,9.1103,3,5
5745,1252.1184,0,114.199,2,0.1991,7.5701,1223.5565,0.5388,96.2565,12.25,14.4469,2.4055,UN,9.1103,3,5
5746,1252.2708,0,114.0504,2,0.2027,7.4566,1223.7059,0.5347,96.9877,12.25,14.5214,2.3953,UN,9.1103,3,5
5747,1252.4232,0,113.9019,2,0.2063,7.3432,1223.8553,0.5306,97.719,12.25,14.596,2.3852,UN,9.1103,3,5
5748,1252.5756,0,113.66,2,0.2093,7.2816,1224.0047,0.527,98.1594,12.25,14.6253,2.3798,UN,9.1103,3,5
5749,1252.728,0,113.3234,2,0.2118,7.2728,1224.1541,0.5241,98.3044,12.25,14.6087,2.3792,UN,9.1103,3,5
5750,1252.8804,0,112.9868,2,0.2142,7.264,1224.3034,0.5211,98.4495,12.25,14.5921,2.3786,UN,9.1103,3,5
5751,1253.0328,0,112.5025,2,0.2175,7.2486,1224.4528,0.5175,98.6572,12.25,14.5493,2.3785,UN,9.1103,3,5
5752,1253.1852,0,111.4797,2,0.224,7.209,1224.6022,0.5113,99.0934,12.25,14.4112,2.3802,UN,9.1103,3,5
5753,1253.3376,0,110.4569,2,0.2304,7.1693,1224.7516,0.5051,99.5296,12.25,14.2731,2.3818,UN,9.1103,3,5
5754,1253.49,0,109.4342,2,0.2369,7.1297,1224.901,0.499,99.9658,12.25,14.1349,2.3835,UN,9.1103,3,5
5755,1253.6424,0,111.3784,2,0.2346,7.0283,1225.0503,0.513,99.9803,12.25,14.3261,2.3859,UN,9.1103,3,5
5756,1253.7948,0,113.5309,2,0.2316,6.9226,1225.1997,0.5285,99.9652,12.25,14.5403,2.3883,UN,9.1103,3,5
5757,1253.9472,0,115.6835,2,0.2287,6.8168,1225.3491,0.544,99.9501,12.25,14.7545,2.3908,UN,9.1103,3,5
5758,1254.0996,0,116.3391,2,0.2326,6.7673,1225.4985,0.5515,99.4472,12.25,14.7377,2.391,UN,9.1103,3,5
5759,1254.252,0,116.201,2,0.2401,6.7475,1225.6478,0.5548,98.6857,12.25,14.5984,2.3902,UN,9.1103,3,5
5760,1254.4044,0,116.0629,2,0.2476,6.7278,1225.7972,0.558,97.9242,12.25,14.4591,2.3893,UN,9.1103,3,5
5761,1254.5568,0,115.8661,2,0.2472,6.7223,1225.9466,0.559,97.3517,12.25,14.3694,2.3882,UN,9.1103,3,5
5762,1254.7092,0,115.5707,2,0.2333,6.7408,1226.0959,0.5562,97.0975,12.25,14.3632,2.3866,UN,9.1103,3,5
5763,1254.8616,0,115.2752,2,0.2195,6.7594,1226.2453,0.5533,96.8432,12.25,14.3571,2.385,UN,9.1103,3,5
5764,1255.014,0,115.0995,2,0.208,6.7693,1226.3946,0.5513,96.698,12.25,14.3633,2.3832,UN,9.1103,3,5
5765,1255.1664,0,116.1077,2,0.2199,6.6939,1226.544,0.5575,97.631,12.25,14.4917,2.3789,UN,9.1103,3,5
5766,1255.3188,0,117.1159,2,0.2317,6.6185,1226.6933,0.5636,98.564,12.25,14.6202,2.3747,UN,9.1103,3,5
5767,1255.4712,0,118.1242,2,0.2435,6.5432,1226.8427,0.5698,99.497,12.25,14.7487,2.3704,UN,9.1103,3,5
5768,1255.6236,0,116.7533,2,0.2438,6.4935,1226.992,0.5613,99.5416,12.25,14.5758,2.3702,UN,9.1103,3,5
5769,1255.776,0,114.8281,2,0.2414,6.4498,1227.1414,0.5494,99.3793,12.25,14.3328,2.3709,UN,9.1103,3,5
5770,1255.9284,0,112.903,2,0.239,6.4061,1227.2907,0.5375,99.2169,12.25,14.0898,2.3716,UN,9.1103,3,5
5771,1256.0808,0,111.9144,2,0.2242,6.5409,1227.4401,0.5273,96.1077,12.25,14.0866,2.3923,UN,9.1103,3,5
5772,1256.2332,0,111.7558,2,0.1986,6.834,1227.5894,0.5185,90.3872,12.25,14.296,2.4307,UN,9.1103,3,5
5773,1256.3856,0,111.5972,2,0.1729,7.127,1227.7388,0.5097,84.6667,12.25,14.5054,2.4692,UN,9.1103,3,5
5774,1256.538,0,112.053,2,0.1527,7.3412,1227.8881,0.5111,81.0162,12.25,14.6092,2.497,UN,9.1103,3,5
5775,1256.6904,0,114.3586,2,0.1491,7.3178,1228.0374,0.543,83.5978,12.25,14.3954,2.4929,UN,9.1103,3,5
5776,1256.8428,0,116.6642,2,0.1454,7.2944,1228.1868,0.5749,86.1794,12.25,14.1815,2.4888,UN,9.1103,3,5
5777,1256.9952,0,118.9698,2,0.1417,7.271,1228.3361,0.6068,88.761,12.25,13.9676,2.4847,UN,9.1103,3,5
5778,1257.1476,0,117.1635,2,0.1735,6.9946,1228.4854,0.584,90.9446,12.25,14.0667,2.4513,UN,9.1103,3,5
5779,1257.3,0,115.2235,2,0.2065,6.71,1228.6347,0.5593,93.1152,12.25,14.1759,2.4169,UN,9.1103,3,5
5780,1257.4524,0,113.2835,2,0.2395,6.4255,1228.7841,0.5347,95.2859,12.25,14.2852,2.3825,UN,9.1103,3,5
5781,1257.6048,0,115.1914,2,0.243,6.3952,1228.9334,0.547,94.1333,12.25,14.5042,2.3763,UN,9.1103,3,5
5782,1257.7572,0,118.8471,2,0.2331,6.4804,1229.0827,0.5761,91.4714,12.25,14.7731,2.3828,UN,9.1103,3,5
5783,1257.9096,0,122.5027,2,0.2232,6.5656,1229.232,0.6051,88.8095,12.25,15.042,2.3894,UN,9.1103,3,5
5784,1258.062,0,123.7444,2,0.2149,6.6057,1229.3813,0.6172,88.5452,12.25,15.0733,2.3935,UN,9.1103,3,5
5785,1258.2144,0,121.4666,2,0.2088,6.5799,1229.5307,0.6045,91.7767,12.25,14.7582,2.3942,UN,9.1103,3,5
5786,1258.3668,0,119.1887,2,0.2028,6.5541,1229.68,0.5917,95.0083,12.25,14.4431,2.3949,UN,9.1103,3,5
5787,1258.5192,0,117.3687,2,0.1984,6.5231,1229.8293,0.5814,97.9577,12.25,14.1959,2.3951,UN,9.1103,3,5
5788,1258.6716,0,118.7252,2,0.2059,6.4556,1229.9786,0.5877,98.9495,12.25,14.4198,2.3915,UN,9.1103,3,5
5789,1258.824,0,120.0817,2,0.2134,6.3881,1230.1279,0.594,99.9413,12.25,14.6437,2.3879,UN,9.1103,3,5
5790,1258.9764,0,121.4381,2,0.2209,6.3207,1230.2772,0.6004,100.9331,12.25,14.8676,2.3843,UN,9.1103,3,5
5791,1259.1288,0,123.5045,2,0.2243,6.3195,1230.4265,0.6209,100.6236,12.25,14.8957,2.3846,UN,9.1103,3,5
5792,1259.2812,0,125.701,2,0.227,6.3306,1230.5758,0.6441,100.0756,12.25,14.888,2.3855,UN,9.1103,3,5
5793,1259.4336,0,127.8976,2,0.2297,6.3416,1230.7251,0.6673,99.5276,12.25,14.8803,2.3864,UN,9.1103,3,5
5794,1259.586,0,126.9161,2,0.2312,6.3472,1230.8744,0.6625,99.5459,12.25,14.728,2.3832,UN,9.1103,3,5
5795,1259.7384,0,123.4809,2,0.2318,6.3486,1231.0237,0.6359,100.0013,12.25,14.464,2.3768,UN,9.1103,3,5
5796,1259.8908,0,120.0457,4,0.2324,6.3499,1231.1729,0.6094,100.4568,12.25,14.2001,2.3703,UN,9.1103,3,5
5797,1260.0432,0,117.0109,4,0.2323,6.3466,1231.3222,0.5812,100.848,12.25,14.1057,2.366,CU,4.6273,3,5
5798,1260.1956,0,114.9882,4,0.2304,6.3312,1231.4715,0.5485,101.077,12.25,14.4399,2.3668,CU,4.6273,3,5
5799,1260.348,0,112.9655,4,0.2284,6.3158,1231.6208,0.5159,101.3061,12.25,14.7741,2.3676,CU,4.6273,3,5
5800,1260.5004,0,110.9586,4,0.2265,6.3005,1231.7701,0.4835,101.5321,12.25,15.107,2.3685,CU,4.6273,3,5
5801,1260.6528,0,114.9824,4,0.2348,6.3369,1231.9194,0.5312,100.637,12.25,14.9395,2.372,CU,4.6273,3,5
